drug_id,disease_id,drug_encoded,disease_encoded,label
DB01285,MESH:D009902,869,617,1
DB01285,MESH:D017285,869,970,1
DB01285,MESH:D015535,869,916,1
DB01285,MESH:D001172,869,137,1
DB01285,MESH:D001171,869,136,1
DB01285,MESH:D012713,869,755,1
DB01285,MESH:D013262,869,783,1
DB01285,MESH:D008180,869,527,1
DB01294,MESH:D016481,870,938,1
DB01294,MESH:D003967,870,295,1
DB01294,MESH:D004415,870,312,1
DB01294,MESH:D005414,870,364,1
DB01294,MESH:D006356,870,399,1
DB01294,MESH:D009325,870,590,1
DB01294,MESH:D004403,870,308,1
DB01303,MESH:D016084,871,932,1
DB01306,MESH:D003920,872,288,1
DB01306,MESH:D016883,872,953,1
DB01306,MESH:D016640,872,945,1
DB01307,MESH:D003922,873,289,1
DB01307,MESH:D003924,873,290,1
DB01309,MESH:D003920,874,288,1
DB01309,MESH:D003922,874,289,1
DB01319,MESH:D015658,875,920,1
DB01320,MESH:D012640,876,754,1
DB01320,MESH:D013226,876,782,1
DB01323,MESH:D001007,877,131,1
DB01323,MESH:D000341,877,95,1
DB01323,MESH:D003869,877,279,1
DB01323,MESH:D019584,877,1020,1
DB01323,MESH:D007319,877,478,1
DB01323,MESH:D009771,877,609,1
DB01323,MESH:D016574,877,942,1
DB01323,MESH:D003872,877,280,1
DB01323,MESH:D013001,877,773,1
DB01323,MESH:D063806,877,1166,1
DB01324,MESH:D004487,878,315,1
DB01324,MESH:D006973,878,451,1
DB01327,MESH:D001424,879,151,1
DB01327,MESH:D014552,879,856,1
DB01327,MESH:D006483,879,410,1
DB01327,MESH:D011014,879,668,1
DB01327,MESH:D004696,879,320,1
DB01327,MESH:D004823,879,332,1
DB01327,MESH:D013530,879,796,1
DB01327,MESH:D011472,879,690,1
DB01327,MESH:D017192,879,968,1
DB01330,MESH:D001424,880,151,1
DB01330,MESH:D014552,880,856,1
DB01330,MESH:D006069,880,384,1
DB01330,MESH:D059413,880,1156,1
DB01330,MESH:D000292,880,90,1
DB01330,MESH:D013530,880,796,1
DB01330,MESH:D018805,880,1003,1
DB01331,MESH:D018784,881,1001,1
DB01331,MESH:D000069836,881,68,1
DB01331,MESH:D001424,881,151,1
DB01331,MESH:D014552,881,856,1
DB01331,MESH:D006483,881,410,1
DB01331,MESH:D004716,881,326,1
DB01331,MESH:D007251,881,476,1
DB01331,MESH:D059413,881,1156,1
DB01331,MESH:D008169,881,524,1
DB01331,MESH:D000292,881,90,1
DB01331,MESH:D010249,881,640,1
DB01331,MESH:D010538,881,657,1
DB01331,MESH:D011014,881,668,1
DB01331,MESH:D017192,881,968,1
DB01340,MESH:D006333,882,397,1
DB01340,MESH:D006973,882,451,1
DB01344,MESH:D006947,883,440,1
DB01356,MESH:D001714,884,162,1
DB01356,MESH:D000341,884,95,1
DB01357,MESH:D008796,885,560,1
DB01357,MESH:D004715,885,325,1
DB01357,MESH:D008595,885,554,1
DB01357,MESH:D004412,885,311,1
DB01357,MESH:D011085,885,673,1
DB01364,MESH:D006967,886,450,1
DB01364,MESH:D001249,886,142,1
DB01364,MESH:D000341,886,95,1
DB01364,MESH:D009157,886,575,1
DB01364,MESH:D009290,886,587,1
DB01367,MESH:D010300,887,643,1
DB01369,MESH:D001424,888,151,1
DB01369,MESH:D013203,888,780,1
DB01377,MESH:D004415,889,312,1
DB01377,MESH:D006356,889,399,1
DB01380,MESH:D012393,890,736,1
DB01380,MESH:D015210,890,895,1
DB01380,MESH:D000305,890,91,1
DB01380,MESH:D000308,890,92,1
DB01380,MESH:D013167,890,777,1
DB01380,MESH:D011015,890,669,1
DB01380,MESH:D001249,890,142,1
DB01380,MESH:D003876,890,283,1
DB01380,MESH:D001607,890,159,1
DB01380,MESH:D003874,890,282,1
DB01380,MESH:D002062,890,186,1
DB01380,MESH:D002825,890,227,1
DB01380,MESH:D002833,890,228,1
DB01380,MESH:D000312,890,94,1
DB01380,MESH:D005199,890,355,1
DB01380,MESH:D007634,890,486,1
DB01380,MESH:D003480,890,262,1
DB01380,MESH:D003873,890,281,1
DB01380,MESH:D003877,890,284,1
DB01380,MESH:D063926,890,1168,1
DB01380,MESH:D013716,890,805,1
DB01380,MESH:D012010,890,719,1
DB01380,MESH:D016553,890,941,1
DB01380,MESH:D007249,890,475,1
DB01380,MESH:D015863,890,929,1
DB01380,MESH:D007500,890,482,1
DB01380,MESH:D007938,890,511,1
DB01380,MESH:D011657,890,706,1
DB01380,MESH:D008223,890,531,1
DB01380,MESH:D009182,890,578,1
DB01380,MESH:D009879,890,616,1
DB01380,MESH:D009902,890,617,1
DB01380,MESH:D010392,890,649,1
DB01380,MESH:D012221,890,731,1
DB01380,MESH:D015535,890,916,1
DB01380,MESH:D003424,890,257,1
DB01380,MESH:D001172,890,137,1
DB01380,MESH:D001171,890,136,1
DB01380,MESH:D006255,890,392,1
DB01380,MESH:D013921,890,813,1
DB01380,MESH:D012713,890,755,1
DB01380,MESH:D013262,890,783,1
DB01380,MESH:D013585,890,798,1
DB01380,MESH:D008180,890,527,1
DB01380,MESH:D014235,890,839,1
DB01380,MESH:D014376,890,844,1
DB01380,MESH:D014390,890,845,1
DB01380,MESH:D003093,890,237,1
DB01380,MESH:D014605,890,862,1
DB01380,MESH:D000743,890,113,1
DB01380,MESH:D013717,890,806,1
DB01380,MESH:D013968,890,822,1
DB01380,MESH:D006563,890,422,1
DB01390,MESH:D004415,891,312,1
DB01390,MESH:D006356,891,399,1
DB01390,MESH:D006947,891,440,1
DB01390,MESH:D000138,891,81,1
DB01390,MESH:D011537,891,693,1
DB01390,MESH:D015746,891,923,1
DB01390,MESH:D007683,891,491,1
DB01393,MESH:D006938,892,438,1
DB01393,MESH:D006953,892,444,1
DB01393,MESH:D006954,892,445,1
DB01393,MESH:D006950,892,442,1
DB01394,MESH:D001528,893,157,1
DB01394,MESH:D010505,893,655,1
DB01394,MESH:D006073,893,385,1
DB01394,MESH:D010493,893,654,1
DB01394,MESH:D011185,893,679,1
DB01395,MESH:D008796,894,560,1
DB01395,MESH:D000152,894,84,1
DB01395,MESH:D004715,894,325,1
DB01395,MESH:D006628,894,424,1
DB01395,MESH:D008595,894,554,1
DB01395,MESH:D004412,894,311,1
DB01395,MESH:D008599,894,555,1
DB01395,MESH:D058866,894,1150,1
DB01395,MESH:D065446,894,1177,1
DB01395,MESH:C537436,894,40,1
DB01400,MESH:D055191,895,1126,1
DB01400,MESH:D009157,895,575,1
DB01400,MESH:D019148,895,1011,1
DB01400,MESH:D003112,895,240,1
DB01401,MESH:D001168,896,134,1
DB01401,MESH:D001171,896,136,1
DB01401,MESH:D010003,896,622,1
DB01401,MESH:D005334,896,359,1
DB01401,MESH:D001172,896,137,1
DB01403,MESH:D000647,897,108,1
DB01403,MESH:D001007,897,131,1
DB01403,MESH:D001714,897,162,1
DB01403,MESH:D020250,897,1036,1
DB01403,MESH:D000072,897,70,1
DB01403,MESH:D010591,897,658,1
DB01403,MESH:C400741,897,14,1
DB01403,MESH:D012559,897,750,1
DB01403,MESH:D000544,897,104,1
DB01403,MESH:D014277,897,842,1
DB01406,MESH:D000744,898,114,1
DB01406,MESH:D004715,898,325,1
DB01406,MESH:D005348,898,360,1
DB01406,MESH:D054179,898,1115,1
DB01409,MESH:D029424,899,1073,1
DB01409,MESH:D001249,899,142,1
DB01410,MESH:D001249,900,142,1
DB01410,MESH:D012221,900,731,1
DB01410,MESH:D006255,900,392,1
DB01413,MESH:D001424,901,151,1
DB01413,MESH:D059413,901,1156,1
DB01413,MESH:C544287,901,48,1
DB01413,MESH:D016920,901,958,1
DB01413,MESH:D064147,901,1170,1
DB01413,MESH:D011704,901,709,1
DB01415,MESH:D001424,902,151,1
DB01416,MESH:D015521,903,914,1
DB01416,MESH:D001424,903,151,1
DB01416,MESH:D011014,903,668,1
DB01416,MESH:D006069,903,384,1
DB01416,MESH:D010033,903,629,1
DB01418,MESH:D054059,904,1113,1
DB01418,MESH:D011655,904,704,1
DB01418,MESH:D019320,904,1017,1
DB01418,MESH:D020246,904,1035,1
DB01418,MESH:D002546,904,209,1
DB01421,MESH:D004030,905,296,1
DB01421,MESH:D006501,905,412,1
DB01428,MESH:D013471,906,795,1
DB01432,MESH:D050197,907,1097,1
DB01432,MESH:D006938,907,438,1
DB01432,MESH:D011537,907,693,1
DB01436,MESH:D006962,908,448,1
DB01436,MESH:D006996,908,455,1
DB01495,MESH:D018781,909,1000,1
DB01495,MESH:D014653,909,866,1
DB01501,MESH:D003967,910,295,1
DB01558,MESH:D001007,911,131,1
DB01563,MESH:D013375,912,794,1
DB01563,MESH:D010149,912,633,1
DB01575,MESH:D003963,913,294,1
DB01576,MESH:D001289,914,147,1
DB01576,MESH:D009290,914,587,1
DB01577,MESH:D001289,915,147,1
DB01577,MESH:D009290,915,587,1
DB01586,MESH:D008105,916,521,1
DB01586,MESH:D042882,916,1081,1
DB01589,MESH:D007319,917,478,1
DB01591,MESH:D053201,918,1109,1
DB01592,MESH:D019150,919,1012,1
DB01592,MESH:D018798,919,1002,1
DB01592,MESH:D012148,919,725,1
DB01592,MESH:D000740,919,112,1
DB01593,MESH:D002177,920,193,1
DB01593,MESH:D003963,920,294,1
DB01593,MESH:C567091,920,59,1
DB01593,MESH:D013471,920,795,1
DB01593,MESH:D006527,920,416,1
DB01593,MESH:D003139,920,241,1
DB01595,MESH:D007319,921,478,1
DB01595,MESH:D012640,921,754,1
DB01597,MESH:D006483,922,410,1
DB01597,MESH:D059413,922,1156,1
DB01597,MESH:C544287,922,48,1
DB01597,MESH:D064147,922,1170,1
DB01597,MESH:D011704,922,709,1
DB01597,MESH:D017192,922,968,1
DB01597,MESH:D013530,922,796,1
DB01597,MESH:D008100,922,519,1
DB01598,MESH:D006483,923,410,1
DB01598,MESH:D059413,923,1156,1
DB01598,MESH:C544287,923,48,1
DB01598,MESH:D011704,923,709,1
DB01598,MESH:D017192,923,968,1
DB01600,MESH:D010003,924,622,1
DB01600,MESH:D001172,924,137,1
DB01601,MESH:D015658,925,920,1
DB01606,MESH:D000069836,926,68,1
DB01606,MESH:D002481,926,206,1
DB01606,MESH:D017719,926,979,1
DB01606,MESH:D000292,926,90,1
DB01606,MESH:D010538,926,657,1
DB01606,MESH:D000077,926,73,1
DB01606,MESH:D013530,926,796,1
DB01606,MESH:D053717,926,1111,1
DB01606,MESH:D011704,926,709,1
DB01606,MESH:C567379,926,60,1
DB01607,MESH:D007239,927,472,1
DB01608,MESH:D011618,928,700,1
DB01609,MESH:D019190,929,1013,1
DB01610,MESH:D003586,930,268,1
DB01610,MESH:D017726,930,980,1
DB01611,MESH:D008179,931,526,1
DB01611,MESH:D008288,931,538,1
DB01611,MESH:D017119,931,965,1
DB01611,MESH:D011778,931,711,1
DB01611,MESH:D001172,931,137,1
DB01611,MESH:D012859,931,767,1
DB01611,MESH:D008180,931,527,1
DB01618,MESH:D012559,932,750,1
DB01620,MESH:D007251,933,476,1
DB01620,MESH:C567091,933,59,1
DB01620,MESH:D003139,933,241,1
DB01621,MESH:D012559,934,750,1
DB01622,MESH:D012559,935,750,1
DB01622,MESH:D001714,935,162,1
DB01623,MESH:D012559,936,750,1
DB01624,MESH:D020262,937,1040,1
DB01624,MESH:D012559,937,750,1
DB01627,MESH:C567379,938,60,1
DB01638,MESH:D003248,939,248,1
DB01656,MESH:D029424,940,1073,1
DB01744,MESH:D001168,941,134,1
DB01744,MESH:D001416,941,150,1
DB01744,MESH:D003288,941,249,1
DB01744,MESH:D005076,941,351,1
DB01744,MESH:D063806,941,1166,1
DB01744,MESH:D013471,941,795,1
DB01744,MESH:D003139,941,241,1
DB01744,MESH:D002056,941,185,1
DB01764,MESH:D001424,942,151,1
DB01764,MESH:D013203,942,780,1
DB01839,MESH:D015352,943,901,1
DB01878,MESH:D013471,944,795,1
DB01914,MESH:D007003,945,456,1
DB02300,MESH:D011565,946,697,1
DB02325,MESH:D007239,947,472,1
DB02513,MESH:D003773,948,275,1
DB02659,MESH:D018901,949,1006,1
DB02703,MESH:D003234,950,245,1
DB02893,MESH:D007732,951,494,1
DB03085,MESH:D000152,952,84,1
DB03085,MESH:D012880,952,769,1
DB03088,MESH:D000152,953,84,1
DB03166,MESH:D010032,954,628,1
DB03166,MESH:D007239,954,472,1
DB03247,MESH:D008881,955,561,1
DB03247,MESH:D001361,955,148,1
DB03255,MESH:D002613,956,216,1
DB03255,MESH:D010612,956,659,1
DB03404,MESH:D046349,957,1089,1
DB03404,MESH:D017118,957,964,1
DB03404,MESH:D046350,957,1090,1
DB03614,MESH:D014806,958,873,1
DB03651,MESH:D007239,959,472,1
DB03796,MESH:D005076,960,351,1
DB03796,MESH:C537692,960,41,1
DB03796,MESH:D007299,960,477,1
DB03852,MESH:D005891,961,378,1
DB04160,MESH:D006471,962,406,1
DB04160,MESH:D009203,962,582,1
DB04173,MESH:D009325,963,590,1
DB04173,MESH:D015746,963,923,1
DB04209,MESH:D007239,964,472,1
DB04272,MESH:D006261,965,393,1
DB04272,MESH:D006356,965,399,1
DB04272,MESH:D007669,965,488,1
DB04564,MESH:D001744,966,164,1
DB04572,MESH:D018269,967,989,1
DB04572,MESH:D001943,967,179,1
DB04572,MESH:D016066,967,931,1
DB04574,MESH:D015663,968,921,1
DB04574,MESH:C537436,968,40,1
DB04815,MESH:D000152,969,84,1
DB04815,MESH:D003876,969,283,1
DB04815,MESH:D003877,969,284,1
DB04815,MESH:D012871,969,768,1
DB04815,MESH:D004485,969,314,1
DB04815,MESH:D005499,969,366,1
DB04815,MESH:D007402,969,480,1
DB04815,MESH:D009450,969,602,1
DB04815,MESH:D002177,969,193,1
DB04815,MESH:D010032,969,628,1
DB04815,MESH:D011537,969,693,1
DB04815,MESH:D011538,969,694,1
DB04815,MESH:D011539,969,695,1
DB04815,MESH:D011711,969,710,1
DB04815,MESH:D014006,969,825,1
DB04815,MESH:D014008,969,826,1
DB04835,MESH:D015658,970,920,1
DB04837,MESH:D003371,971,255,1
DB04839,MESH:D010262,972,641,1
DB04843,MESH:D010437,973,652,1
DB04844,MESH:D005879,974,377,1
DB04844,MESH:D020820,974,1061,1
DB04844,MESH:D006816,974,432,1
DB04844,MESH:D000071,974,69,1
DB04844,MESH:D002819,974,225,1
DB04845,MESH:D001943,975,179,1
DB04855,MESH:D001281,976,145,1
DB04861,MESH:D006973,977,451,1
DB04865,MESH:D015465,978,908,1
DB04868,MESH:D015466,979,909,1
DB04868,MESH:D015465,979,908,1
DB04871,MESH:D009765,980,608,1
DB04876,MESH:D003924,981,290,1
DB04890,MESH:D011537,982,693,1
DB04895,MESH:D057135,983,1142,1
DB04896,MESH:D005356,984,361,1
DB04899,MESH:D006333,985,397,1
DB04908,MESH:D020018,986,1027,1
DB04911,MESH:D017192,987,968,1
DB04918,MESH:D011014,988,668,1
DB04918,MESH:D000077,988,73,1
DB04920,MESH:D006973,989,451,1
DB04930,MESH:D012532,990,747,1
DB04930,MESH:D010374,990,647,1
DB04930,MESH:D020061,990,1028,1
DB04931,MESH:D017484,991,972,1
DB04932,MESH:D006504,992,413,1
DB04946,MESH:D012559,993,750,1
DB05013,MESH:D055623,994,1129,1
DB05016,MESH:C030635,995,6,1
DB05018,MESH:D000795,996,122,1
DB05039,MESH:D029424,997,1073,1
DB05259,MESH:D009103,998,569,1
DB05271,MESH:D010300,999,643,1
DB05273,MESH:D009209,1000,585,1
DB05276,MESH:D006509,1001,415,1
DB05311,MESH:D000799,1002,123,1
DB05332,MESH:D016553,1003,941,1
DB05351,MESH:D006356,1004,399,1
DB05381,MESH:D008881,1005,561,1
DB05382,MESH:D002056,1006,185,1
DB05528,MESH:D006938,1007,438,1
DB05541,MESH:D012640,1008,754,1
DB05676,MESH:D019226,1009,1014,1
DB05676,MESH:D015535,1009,916,1
DB05679,MESH:D015535,1010,916,1
DB05829,MESH:D006996,1011,455,1
DB05990,MESH:D008105,1012,521,1
DB06014,MESH:C030635,1013,6,1
DB06016,MESH:D012559,1014,750,1
DB06016,MESH:D001714,1014,162,1
DB06043,MESH:D012509,1015,742,1
DB06077,MESH:D012559,1016,750,1
DB06119,MESH:D012640,1017,754,1
DB06145,MESH:D001424,1018,151,1
DB06153,MESH:D008881,1019,561,1
DB06168,MESH:D056587,1020,1137,1
DB06186,MESH:D008545,1021,546,1
DB06186,MESH:D006528,1021,417,1
DB06196,MESH:D000799,1022,123,1
DB06201,MESH:D065768,1023,1180,1
DB06203,MESH:D003924,1024,290,1
DB06204,MESH:D003929,1025,292,1
DB06204,MESH:D018710,1025,998,1
DB06205,MESH:D000081207,1026,79,1
DB06207,MESH:D011470,1027,688,1
DB06209,MESH:D064646,1028,1172,1
DB06210,MESH:D013921,1029,813,1
DB06211,MESH:D001424,1030,151,1
DB06211,MESH:D059413,1030,1156,1
DB06211,MESH:C544287,1030,48,1
DB06211,MESH:D011704,1030,709,1
DB06212,MESH:D016891,1031,955,1
DB06215,MESH:D018798,1032,1002,1
DB06216,MESH:D012559,1033,750,1
DB06216,MESH:D001714,1033,162,1
DB06217,MESH:D001281,1034,145,1
DB06218,MESH:D012640,1035,754,1
DB06218,MESH:D013226,1035,782,1
DB06219,MESH:D001424,1036,151,1
DB06219,MESH:D017192,1036,968,1
DB06228,MESH:D020246,1037,1035,1
DB06228,MESH:D009203,1037,582,1
DB06228,MESH:D011655,1037,704,1
DB06228,MESH:D020521,1037,1053,1
DB06228,MESH:D019320,1037,1017,1
DB06230,MESH:D000437,1038,99,1
DB06237,MESH:D007172,1039,470,1
DB06273,MESH:D013700,1040,804,1
DB06273,MESH:D001171,1040,136,1
DB06282,MESH:D000080,1041,77,1
DB06282,MESH:D012221,1041,731,1
DB06282,MESH:D006255,1041,392,1
DB06285,MESH:D010024,1042,627,1
DB06290,MESH:D019698,1043,1023,1
DB06292,MESH:D003924,1044,290,1
DB06335,MESH:D003924,1045,290,1
DB06343,MESH:D049970,1046,1095,1
DB06366,MESH:D058922,1047,1151,1
DB06366,MESH:D001943,1047,179,1
DB06372,MESH:D056587,1048,1137,1
DB06401,MESH:D015663,1049,921,1
DB06402,MESH:D001424,1050,151,1
DB06402,MESH:D000077,1050,73,1
DB06402,MESH:D053717,1050,1111,1
DB06404,MESH:D000799,1051,123,1
DB06410,MESH:D006962,1052,448,1
DB06412,MESH:D012010,1053,719,1
DB06412,MESH:D055728,1053,1131,1
DB06412,MESH:D005199,1053,355,1
DB06413,MESH:D009290,1054,587,1
DB06413,MESH:D020178,1054,1032,1
DB06413,MESH:D000077,1054,73,1
DB06415,MESH:C566881,1055,58,1
DB06480,MESH:D000079,1056,76,1
DB06480,MESH:D003248,1056,248,1
DB06590,MESH:D001424,1057,151,1
DB06590,MESH:D011014,1057,668,1
DB06595,MESH:D015470,1058,910,1
DB06595,MESH:D012515,1058,745,1
DB06595,MESH:D034721,1058,1080,1
DB06605,MESH:D020246,1059,1035,1
DB06605,MESH:D011655,1059,704,1
DB06605,MESH:D020521,1059,1053,1
DB06605,MESH:D019320,1059,1017,1
DB06608,MESH:D016780,1060,949,1
DB06616,MESH:D015465,1061,908,1
DB06636,MESH:D020096,1062,1029,1
DB06637,MESH:D009103,1063,569,1
DB06643,MESH:D001851,1064,173,1
DB06643,MESH:D009209,1064,585,1
DB06643,MESH:D050723,1064,1098,1
DB06643,MESH:D013117,1064,776,1
DB06643,MESH:D010015,1064,625,1
DB06643,MESH:D018212,1064,985,1
DB06650,MESH:D015451,1065,905,1
DB06654,MESH:D010300,1066,643,1
DB06655,MESH:D009765,1067,608,1
DB06655,MESH:D003924,1067,290,1
DB06663,MESH:D000172,1068,85,1
DB06663,MESH:D047748,1068,1091,1
DB06674,MESH:D015535,1069,916,1
DB06684,MESH:D003865,1070,277,1
DB06689,MESH:D004932,1071,346,1
DB06691,MESH:D065631,1072,1178,1
DB06691,MESH:D006967,1072,450,1
DB06691,MESH:D006255,1072,392,1
DB06691,MESH:D012220,1072,730,1
DB06691,MESH:D003139,1072,241,1
DB06695,MESH:D020246,1073,1035,1
DB06695,MESH:D011655,1073,704,1
DB06695,MESH:D020521,1073,1053,1
DB06695,MESH:D019320,1073,1017,1
DB06698,MESH:D008575,1074,548,1
DB06700,MESH:D019584,1075,1020,1
DB06700,MESH:D003865,1075,277,1
DB06701,MESH:D001289,1076,147,1
DB06702,MESH:D053201,1077,1109,1
DB06703,MESH:D012078,1078,721,1
DB06703,MESH:D021921,1078,1067,1
DB06704,MESH:D012175,1079,726,1
DB06705,MESH:D007925,1080,509,1
DB06709,MESH:D001249,1081,142,1
DB06710,MESH:D007006,1082,457,1
DB06710,MESH:D011628,1082,701,1
DB06711,MESH:C567091,1083,59,1
DB06713,MESH:D011085,1084,673,1
DB06715,MESH:D011832,1085,713,1
DB06719,MESH:D004715,1086,325,1
DB06720,MESH:D005776,1087,373,1
DB06723,MESH:D004415,1088,312,1
DB06723,MESH:D006356,1088,399,1
DB06723,MESH:D054559,1088,1123,1
DB06724,MESH:D004415,1089,312,1
DB06724,MESH:D006356,1089,399,1
DB06724,MESH:D054559,1089,1123,1
DB06754,MESH:D020521,1090,1053,1
DB06756,MESH:D006712,1091,428,1
DB06760,MESH:C538139,1092,44,1
DB06761,MESH:C566881,1093,58,1
DB06764,MESH:C567091,1094,59,1
DB06767,MESH:D000471,1095,100,1
DB06769,MESH:D015451,1096,905,1
DB06769,MESH:D008258,1096,534,1
DB06770,MESH:D006560,1097,419,1
DB06770,MESH:D005157,1097,352,1
DB06770,MESH:D010374,1097,647,1
DB06771,MESH:D003234,1098,245,1
DB06774,MESH:D001168,1099,134,1
DB06774,MESH:D001416,1099,150,1
DB06774,MESH:D003288,1099,249,1
DB06774,MESH:D009120,1099,572,1
DB06774,MESH:D059352,1099,1154,1
DB06774,MESH:C400741,1099,14,1
DB06775,MESH:D022124,1100,1068,1
DB06779,MESH:D064646,1101,1172,1
DB06779,MESH:D001778,1101,172,1
DB06779,MESH:D020246,1101,1035,1
DB06779,MESH:D054556,1101,1122,1
DB06781,MESH:D014606,1102,863,1
DB06781,MESH:D009877,1102,614,1
DB06781,MESH:D058447,1102,1148,1
DB06782,MESH:D020261,1103,1039,1
DB06782,MESH:D007855,1103,501,1
DB06786,MESH:D012871,1104,768,1
DB06788,MESH:D011629,1105,702,1
DB06789,MESH:D008796,1106,560,1
DB06789,MESH:D047928,1106,1093,1
DB06789,MESH:C537962,1106,43,1
DB06789,MESH:D000568,1106,107,1
DB06789,MESH:D018269,1106,989,1
DB06791,MESH:D000172,1107,85,1
DB06792,MESH:D054559,1108,1123,1
DB06794,MESH:D003233,1109,244,1
DB06795,MESH:C000600,1110,2,1
DB06799,MESH:D014552,1111,856,1
DB06800,MESH:D000079,1112,76,1
DB06802,MESH:D007249,1113,475,1
DB06802,MESH:D010146,1113,632,1
DB06811,MESH:D014689,1114,868,1
DB06811,MESH:D014648,1114,865,1
DB06812,MESH:D002179,1115,195,1
DB06813,MESH:C063419,1116,9,1
DB06815,MESH:D063807,1117,1167,1
DB06815,MESH:D012628,1117,753,1
DB06817,MESH:D015658,1118,920,1
DB06819,MESH:D056806,1119,1138,1
DB06820,MESH:D014010,1120,828,1
DB06820,MESH:D014008,1120,826,1
DB06822,MESH:D001778,1121,172,1
DB06822,MESH:D020246,1121,1035,1
DB06822,MESH:D054556,1121,1122,1
DB06824,MESH:D006527,1122,416,1
DB06826,MESH:D009798,1123,610,1
DB06826,MESH:D005902,1123,380,1
DB07565,MESH:D014435,1124,849,1
DB08439,MESH:D010149,1125,633,1
DB08604,MESH:D003731,1126,274,1
DB08604,MESH:D005891,1126,378,1
DB08604,MESH:D003773,1126,275,1
DB08813,MESH:D001778,1127,172,1
DB08813,MESH:D020246,1127,1035,1
DB08813,MESH:D011655,1127,704,1
DB08813,MESH:D000789,1127,121,1
DB08813,MESH:D054556,1127,1122,1
DB08813,MESH:D009203,1127,582,1
DB08815,MESH:D003863,1128,276,1
DB08815,MESH:D012559,1128,750,1
DB08816,MESH:D064646,1129,1172,1
DB08819,MESH:D009798,1130,610,1
DB08820,MESH:D003550,1131,263,1
DB08822,MESH:D006973,1132,451,1
DB08824,MESH:D020734,1133,1057,1
DB08826,MESH:D019190,1134,1013,1
DB08827,MESH:D006938,1135,438,1
DB08860,MESH:D006954,1136,445,1
DB08860,MESH:D006950,1136,442,1
DB08864,MESH:D015658,1137,920,1
DB08869,MESH:D008060,1138,516,1
DB08872,MESH:C400741,1139,14,1
DB08872,MESH:D012148,1139,725,1
DB08873,MESH:D019698,1140,1023,1
DB08876,MESH:D005776,1141,373,1
DB08877,MESH:D055728,1142,1131,1
DB08880,MESH:D009103,1143,569,1
DB08882,MESH:D003924,1144,290,1
DB08883,MESH:D012640,1145,754,1
DB08884,MESH:D008107,1146,522,1
DB08885,MESH:D008269,1147,536,1
DB08885,MESH:D003930,1147,293,1
DB08885,MESH:D008268,1147,535,1
DB08886,MESH:D054198,1148,1116,1
DB08889,MESH:D008258,1149,534,1
DB08890,MESH:D043183,1150,1082,1
DB08890,MESH:D003248,1150,248,1
DB08893,MESH:D053201,1151,1109,1
DB08895,MESH:C565798,1152,54,1
DB08897,MESH:D029424,1153,1073,1
DB08900,MESH:D012778,1154,762,1
DB08901,MESH:D015465,1155,908,1
DB08901,MESH:D054198,1155,1116,1
DB08901,MESH:D015466,1155,909,1
DB08901,MESH:D001752,1155,168,1
DB08903,MESH:D018088,1156,981,1
DB08904,MESH:D015535,1157,916,1
DB08904,MESH:D008532,1157,545,1
DB08904,MESH:C565798,1157,54,1
DB08906,MESH:D001249,1158,142,1
DB08906,MESH:D012852,1158,766,1
DB08906,MESH:D029424,1158,1073,1
DB08906,MESH:D012221,1158,731,1
DB08906,MESH:D006255,1158,392,1
DB08907,MESH:D064646,1159,1172,1
DB08907,MESH:D007676,1159,490,1
DB08907,MESH:D003924,1159,290,1
DB08908,MESH:D009103,1160,569,1
DB08909,MESH:D056806,1161,1138,1
DB08917,MESH:D018798,1162,1002,1
DB08918,MESH:D003865,1163,277,1
DB08930,MESH:D015658,1164,920,1
DB08931,MESH:D006976,1165,453,1
DB08931,MESH:D000081,1165,78,1
DB08933,MESH:D014008,1166,826,1
DB08934,MESH:D019698,1167,1023,1
DB08936,MESH:D065631,1168,1178,1
DB08936,MESH:D006967,1168,450,1
DB08936,MESH:D009041,1168,563,1
DB08936,MESH:D006255,1168,392,1
DB08936,MESH:D003139,1168,241,1
DB08938,MESH:D004415,1169,312,1
DB08938,MESH:D002114,1169,188,1
DB08938,MESH:D005764,1169,371,1
DB08938,MESH:D006471,1169,406,1
DB08938,MESH:D006356,1169,399,1
DB08938,MESH:D006961,1169,447,1
DB08938,MESH:D007669,1169,488,1
DB08938,MESH:D010437,1169,652,1
DB09020,MESH:D003248,1170,248,1
DB09026,MESH:D006973,1171,451,1
DB09027,MESH:D019698,1172,1023,1
DB09029,MESH:D013167,1173,777,1
DB09029,MESH:D015535,1173,916,1
DB09030,MESH:D064646,1174,1172,1
DB09031,MESH:D016773,1175,947,1
DB09031,MESH:D007897,1175,505,1
DB09031,MESH:D000562,1175,106,1
DB09031,MESH:D007898,1175,506,1
DB09033,MESH:D008532,1176,545,1
DB09034,MESH:D007319,1177,478,1
DB09035,MESH:D006689,1178,427,1
DB09035,MESH:D006528,1178,417,1
DB09035,MESH:D008545,1178,546,1
DB09036,MESH:D005871,1179,374,1
DB09037,MESH:D002583,1180,212,1
DB09037,MESH:D015179,1180,894,1
DB09038,MESH:D003924,1181,290,1
DB09039,MESH:D005776,1182,373,1
DB09040,MESH:D014009,1183,827,1
DB09041,MESH:D014009,1184,827,1
DB09042,MESH:D001424,1185,151,1
DB09043,MESH:D003924,1186,290,1
DB09045,MESH:D003924,1187,290,1
DB09046,MESH:D052497,1188,1106,1
DB09049,MESH:D000079,1189,76,1
